country,x,y
"Congo, Rep.",1996,1716
"Congo, Rep.",1997,2343
"Congo, Rep.",1998,777
"Congo, Rep.",1999,821
"Congo, Rep.",2000,1049
"Congo, Rep.",2001,862
"Congo, Rep.",2002,708
"Congo, Rep.",2003,1085
"Congo, Rep.",2004,1181
"Congo, Rep.",2005,1456
"Congo, Rep.",2006,1338
"Congo, Rep.",2007,1437
"Congo, Rep.",2008,1474
"Congo, Rep.",2009,1885
"Congo, Rep.",2010,2028
Colombia,1993,64022
Colombia,1994,67572
Colombia,1995,59614
Colombia,1996,60528
Colombia,1997,64910
Colombia,1998,65977
Colombia,1999,56512
Colombia,2000,57924
Colombia,2001,56274
Colombia,2002,55661
Colombia,2003,57422
Colombia,2004,55071
Colombia,2005,60946
Colombia,2006,62940
Colombia,2007,63439
Colombia,2008,66439
Colombia,2009,70850
Colombia,2010,75680
Comoros,1993,77
Comoros,1994,77
Comoros,1995,81
Comoros,1996,66
Comoros,1997,66
Comoros,1998,73
Comoros,1999,81
Comoros,2000,84
Comoros,2001,88
Comoros,2002,92
Comoros,2003,99
Comoros,2004,103
Comoros,2005,110
Comoros,2006,121
Comoros,2007,121
Comoros,2008,125
Comoros,2009,125
Comoros,2010,139
Cabo Verde,1993,103
Cabo Verde,1994,110
Cabo Verde,1995,114
Cabo Verde,1996,139
Cabo Verde,1997,143
Cabo Verde,1998,154
Cabo Verde,1999,172
Cabo Verde,2000,187
Cabo Verde,2001,209
Cabo Verde,2002,246
Cabo Verde,2003,253
Cabo Verde,2004,264
Cabo Verde,2005,293
Cabo Verde,2006,308
Cabo Verde,2007,312
Cabo Verde,2008,308
Cabo Verde,2009,312
Cabo Verde,2010,356
Costa Rica,1993,3953
Costa Rica,1994,5269
Costa Rica,1995,4866
Costa Rica,1996,4749
Costa Rica,1997,4987
Costa Rica,1998,5317
Costa Rica,1999,5523
Costa Rica,2000,5475
Costa Rica,2001,5761
Costa Rica,2002,6326
Costa Rica,2003,6626
Costa Rica,2004,6931
Costa Rica,2005,7088
Costa Rica,2006,7437
Costa Rica,2007,8573
Costa Rica,2008,8647
Costa Rica,2009,7818
Costa Rica,2010,7770
Caribbean small states,1993,32552
Caribbean small states,1994,35794
Caribbean small states,1995,38324
Caribbean small states,1996,39593
Caribbean small states,1997,37403
Caribbean small states,1998,37216
Caribbean small states,1999,41125
Caribbean small states,2000,43344
Caribbean small states,2001,44393
Caribbean small states,2002,45570
Caribbean small states,2003,46879
Caribbean small states,2004,50528
Caribbean small states,2005,47928
Caribbean small states,2006,52775
Caribbean small states,2007,69017
Caribbean small states,2008,63270
Caribbean small states,2009,66200
Caribbean small states,2010,68085
Cuba,1993,29347
Cuba,1994,32200
Cuba,1995,25658
Cuba,1996,26960
Cuba,1997,24606
Cuba,1998,24444
Cuba,1999,25277
Cuba,2000,26039
Cuba,2001,25453
Cuba,2002,26091
Cuba,2003,25486
Cuba,2004,25005
Cuba,2005,26006
Cuba,2006,27407
Cuba,2007,26736
Cuba,2008,30443
Cuba,2009,29901
Cuba,2010,38364
Cayman Islands,1993,334
Cayman Islands,1994,367
Cayman Islands,1995,367
Cayman Islands,1996,389
Cayman Islands,1997,407
Cayman Islands,1998,425
Cayman Islands,1999,422
Cayman Islands,2000,455
Cayman Islands,2001,455
Cayman Islands,2002,469
Cayman Islands,2003,480
Cayman Islands,2004,499
Cayman Islands,2005,513
Cayman Islands,2006,517
Cayman Islands,2007,612
Cayman Islands,2008,631
Cayman Islands,2009,587
Cayman Islands,2010,590
Cyprus,1993,5486
Cyprus,1994,5636
Cyprus,1995,5552
Cyprus,1996,5765
Cyprus,1997,5886
Cyprus,1998,6392
Cyprus,1999,6476
Cyprus,2000,6850
Cyprus,2001,6846
Cyprus,2002,7022
Cyprus,2003,7748
Cyprus,2004,7334
Cyprus,2005,7503
Cyprus,2006,7789
Cyprus,2007,8196
Cyprus,2008,8555
Cyprus,2009,8141
Cyprus,2010,7708
Czech Republic,1993,131810
Czech Republic,1994,125844
Czech Republic,1995,125052
Czech Republic,1996,127832
Czech Republic,1997,129214
Czech Republic,1998,122845
Czech Republic,1999,112482
Czech Republic,2000,124649
Czech Republic,2001,124407
Czech Republic,2002,120193
Czech Republic,2003,122379
Czech Republic,2004,122709
Czech Republic,2005,120736
Czech Republic,2006,122764
Czech Republic,2007,123948
Czech Republic,2008,117014
Czech Republic,2009,108121
Czech Republic,2010,111752
Germany,1993,877645
Germany,1994,865559
Germany,1995,864110
Germany,1996,889614
Germany,1997,862277
Germany,1998,855364
Germany,1999,822460
Germany,2000,829978
Germany,2001,853663
Germany,2002,828771
Germany,2003,833406
Germany,2004,825896
Germany,2005,806703
Germany,2006,808860
Germany,2007,784016
Germany,2008,783359
Germany,2009,732249
Germany,2010,745384
Djibouti,1993,429
Djibouti,1994,429
Djibouti,1995,429
Djibouti,1996,436
Djibouti,1997,440
Djibouti,1998,411
Djibouti,1999,444
Djibouti,2000,403
Djibouti,2001,385
Djibouti,2002,400
Djibouti,2003,407
Djibouti,2004,458
Djibouti,2005,473
Djibouti,2006,488
Djibouti,2007,488
Djibouti,2008,524
Djibouti,2009,532
Djibouti,2010,539
Dominica,1993,62
Dominica,1994,70
Dominica,1995,81
Dominica,1996,73
Dominica,1997,81
Dominica,1998,77
Dominica,1999,81
Dominica,2000,103
Dominica,2001,114
Dominica,2002,103
Dominica,2003,114
Dominica,2004,110
Dominica,2005,114
Dominica,2006,110
Dominica,2007,150
Dominica,2008,128
Dominica,2009,128
Dominica,2010,136
Denmark,1993,57158
Denmark,1994,61052
Denmark,1995,55141
Denmark,1996,68602
Denmark,1997,57055
Denmark,1998,56068
Denmark,1999,50931
Denmark,2000,47260
Denmark,2001,49035
Denmark,2002,49266
Denmark,2003,55735
Denmark,2004,50597
Denmark,2005,47099
Denmark,2006,55005
Denmark,2007,50253
Denmark,2008,46960
Denmark,2009,44503
Denmark,2010,46303
Dominican Republic,1993,11940
Dominican Republic,1994,12677
Dominican Republic,1995,16105
Dominican Republic,1996,17547
Dominican Republic,1997,18240
Dominican Republic,1998,18683
Dominican Republic,1999,18870
Dominican Republic,2000,20117
Dominican Republic,2001,20235
Dominican Republic,2002,21500
Dominican Republic,2003,21888
Dominican Republic,2004,18786
Dominican Republic,2005,19651
Dominican Republic,2006,20693
Dominican Republic,2007,21430
Dominican Republic,2008,21019
Dominican Republic,2009,20323
Dominican Republic,2010,20964
Algeria,1993,82474
Algeria,1994,86351
Algeria,1995,94693
Algeria,1996,96567
Algeria,1997,88195
Algeria,1998,107080
Algeria,1999,92119
Algeria,2000,87931
Algeria,2001,84293
Algeria,2002,90854
Algeria,2003,92533
Algeria,2004,89493
Algeria,2005,107128
Algeria,2006,103963
Algeria,2007,112339
Algeria,2008,114619
Algeria,2009,124586
Algeria,2010,123475
East Asia & Pacific,1993,5694675
East Asia & Pacific,1994,6003289
East Asia & Pacific,1995,6366130
East Asia & Pacific,1996,6655087
East Asia & Pacific,1997,6748863
East Asia & Pacific,1998,6233014
East Asia & Pacific,1999,6328727
East Asia & Pacific,2000,6563341
East Asia & Pacific,2001,6698219
East Asia & Pacific,2002,6988676
East Asia & Pacific,2003,7905969
East Asia & Pacific,2004,8788817
East Asia & Pacific,2005,9296043
East Asia & Pacific,2006,9938151
East Asia & Pacific,2007,10433288
East Asia & Pacific,2008,10708272
East Asia & Pacific,2009,11308952
East Asia & Pacific,2010,12042676
East Asia & Pacific (all income levels),1993,3674092
East Asia & Pacific (all income levels),1994,3879439
East Asia & Pacific (all income levels),1995,4204506
East Asia & Pacific (all income levels),1996,4404490
East Asia & Pacific (all income levels),1997,4439500
East Asia & Pacific (all income levels),1998,4025183
East Asia & Pacific (all income levels),1999,4063145
East Asia & Pacific (all income levels),2000,4213122
East Asia & Pacific (all income levels),2001,4359090
East Asia & Pacific (all income levels),2002,4597602
East Asia & Pacific (all income levels),2003,5490983
East Asia & Pacific (all income levels),2004,6322450
East Asia & Pacific (all income levels),2005,6854270
East Asia & Pacific (all income levels),2006,7481421
East Asia & Pacific (all income levels),2007,7925296
East Asia & Pacific (all income levels),2008,8236240
East Asia & Pacific (all income levels),2009,8949787
East Asia & Pacific (all income levels),2010,9570523
Europe & Central Asia,1993,7291059
Europe & Central Asia,1994,6846541
Europe & Central Asia,1995,6815082
Europe & Central Asia,1996,6861772
Europe & Central Asia,1997,6610850
Europe & Central Asia,1998,6588441
Europe & Central Asia,1999,6473989
Europe & Central Asia,2000,6533734
Europe & Central Asia,2001,6624390
Europe & Central Asia,2002,6608174
Europe & Central Asia,2003,6802384
Europe & Central Asia,2004,6833911
Europe & Central Asia,2005,6833340
Europe & Central Asia,2006,6992615
Europe & Central Asia,2007,7000412
Europe & Central Asia,2008,6994304
Europe & Central Asia,2009,6443152
Europe & Central Asia,2010,6794446
Europe & Central Asia (all income levels),1993,1555893
Europe & Central Asia (all income levels),1994,1376325
Europe & Central Asia (all income levels),1995,1347100
Europe & Central Asia (all income levels),1996,1304292
Europe & Central Asia (all income levels),1997,1208894
Europe & Central Asia (all income levels),1998,1196598
Europe & Central Asia (all income levels),1999,1167980
Europe & Central Asia (all income levels),2000,1190933
Europe & Central Asia (all income levels),2001,1199851
Europe & Central Asia (all income levels),2002,1214540
Europe & Central Asia (all income levels),2003,1277432
Europe & Central Asia (all income levels),2004,1298012
Europe & Central Asia (all income levels),2005,1308099
Europe & Central Asia (all income levels),2006,1380764
Europe & Central Asia (all income levels),2007,1443685
Europe & Central Asia (all income levels),2008,1456316
Europe & Central Asia (all income levels),2009,1317640
Europe & Central Asia (all income levels),2010,1416733
Ecuador,1993,24188
Ecuador,1994,13638
Ecuador,1995,22812
Ecuador,1996,23891
Ecuador,1997,18276
Ecuador,1998,22229
Ecuador,1999,21272
Ecuador,2000,20942
Ecuador,2001,23447
Ecuador,2002,24690
Ecuador,2003,26523
Ecuador,2004,28658
Ecuador,2005,29908
Ecuador,2006,29688
Ecuador,2007,30759
